Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
ANGOLA,01/02/2012,11.32370395,95.299,18.56667178,102.2971429,-82.521269,100.1022727,98.56681818,-43.318537,0.021926277404089367,98.59272726333332,-4.787423666666676,1.4967590879784316,-2.012942174941448
ANGOLA,01/03/2012,11.12481942,95.311,18.65857473,106.1872727,-62.472923,102.2971429,100.1022727,-82.521269,0.03802774632525918,100.32207792666667,-36.79515333333334,1.8748510293921894,-1.7271224271491399
ANGOLA,01/04/2012,10.87738215,95.324,18.47243812,103.3257143,-45.23573,106.1872727,102.2971429,-62.472923,-0.026948223899529444,102.86222943333333,-62.77090966666668,3.0816064548568725,-1.2224136428543433
ANGOLA,01/05/2012,10.51494897,95.338,17.06371988,94.53478261,-37.246536,103.3257143,106.1872727,-45.23573,-0.0850798056375015,103.93670996666667,-63.40997400000001,2.0157540136945165,-0.8138339513880634
ANGOLA,01/06/2012,10.11261453,95.352,17.06315474,82.40047619,-53.105435,94.53478261,103.3257143,-37.246536,-0.12835811417750498,101.34925653666666,-48.31839633333334,6.072472337694688,-0.6712554937901786
ANGOLA,01/07/2012,10.01601946,95.369,15.10914843,87.91909091,-41.012827,82.40047619,94.53478261,-53.105435,0.06697309257382322,93.42032436666666,-45.195900333333334,10.507040990314515,-0.6948869312001231
ANGOLA,01/08/2012,9.874882732,95.386,16.5443329,94.11826087,-74.252681,87.91909091,82.40047619,-41.012827,0.07050994153642809,88.28478323666666,-43.788266000000014,6.075413256063403,-1.44833709177901
ANGOLA,01/09/2012,9.647244392,95.403,15.60257027,94.7045,-81.890618,94.11826087,87.91909091,-74.252681,0.006228750133937755,88.14594265666666,-56.12364766666668,5.862185235723573,-1.6114510819947787
ANGOLA,01/10/2012,9.762665704,95.442,15.17044746,89.59652174,-52.200552,94.7045,94.11826087,-81.890618,-0.053935961437946434,92.24728392666667,-65.71870866666667,3.7597686327123427,-0.9085364157807033
ANGOLA,01/11/2012,9.83364692,95.544,14.76363503,86.72090909,-44.557976,89.59652174,94.7045,-52.200552,-0.03209513711195988,92.80642753666666,-69.44795033333334,2.795271095438101,-0.708348140072704
ANGOLA,01/12/2012,9.024917204,95.82588521,15.32418365,88.26285714,-62.397291,86.72090909,89.59652174,-44.557976,0.01778057986453696,90.34064360999999,-59.549715333333346,4.043478573285416,-1.006943620249522
ANGOLA,01/01/2013,8.899509479,95.94,15.27804546,94.72956522,-72.902577,88.26285714,86.72090909,-62.397291,0.07326647119232388,88.19342932333332,-53.05193966666668,1.4390629571029652,-1.4529079350358634
ANGOLA,01/02/2013,9.04268869,95.962,16.27058648,95.3095,-76.660796,94.72956522,88.26285714,-72.902577,0.006122004029609496,89.90444381666667,-59.95261466666667,4.249205615747991,-1.5476330085462247
ANGOLA,01/03/2013,9.105989622,95.9836393,15.85649354,93.19904762,-59.995536,95.3095,94.72956522,-76.660796,-0.022143148164663562,92.76730745333332,-70.65355466666666,3.911730506595564,-1.1641301021668502
ANGOLA,01/04/2013,9.001786676,96.04479836,18.16953587,92.06772727,-59.859149,93.19904762,95.3095,-59.995536,-0.012138754406726626,94.41270428,-69.85296966666668,1.0903224080681244,-1.118099337930575
ANGOLA,01/05/2013,9.246093282,96.1681791,16.93051558,94.76695652,-62.355268,92.06772727,93.19904762,-59.859149,0.029317865554388645,93.52542496333332,-65.50516033333334,1.6453462358799253,-1.2668564364889043
ANGOLA,01/06/2013,9.185374059,96.32578607,15.35288805,95.7695,-52.470471,94.76695652,92.06772727,-62.355268,0.01057904059405379,93.34457713666666,-60.736651,1.3554865422349804,-1.1254567007851835
ANGOLA,01/07/2013,9.041197221,95.9495,16.63140276,104.4265217,-34.752322,95.7695,94.76695652,-52.470471,0.09039434997572293,94.20139459666666,-58.22829600000001,1.9145954019025988,-1.0122664385544897
